form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,height,height_err,fwhm,fwhm_err,redchi,chisqr,maxPoint
hypocrite,3.3858508291163205,,43.43077366549645,,5.111322604709271e+30,,25550716610577.934,,4113200580575135.5,,2.8087463453663447e-05,0.0016009854168588164,59
câble,1.5549417014609017,0.8526113375599789,9.600820072817655,6.564536469081511,5003.127982802241,43258.39023377034,0.290992955477432,0.8333661313520945,8004.453625234537,39791.78930881153,1.4194331080393132e-05,0.0008090768715824085,59
taré,3.715951532044223,,43.471463266516785,,6.0601185119973815e+25,,855732168.5035855,,606185792974073.0,,1.0968704421741402e-05,0.0006252161520392599,59
cacahuètes,6.272702507674479,,56.9361014605642,,5.374467108567618e+16,,0.22428718145356247,,70216357031.37404,,2.690820673958574e-05,0.0015337677841563873,59
restait,6.682723549792838,,85.92428327506049,,1.0718060108021456e+34,,153873.76534809268,,2.1803988483181498e+21,,2.7368532548548564e-05,0.0015600063552672681,59
brisé,1.0870554845893483,0.3774576823900222,4.6462097917142975,1.0072224936945942,3.263039780967818,2.89729129105293,0.020751910729833362,0.0022663131116815653,106.05510816754288,75.94048467867253,0.00014322217979131089,0.00816366424810472,32
damn,5.8920493189518615,,61.2960136940825,,7.053941316387918e+21,,39.54502742921872,,360000125466640.3,,3.20739887041346e-05,0.0018282173561356722,59
psychologie,5.738605568759811,,77.5959905100085,,1.2170753500439287e+37,,2392849644.676059,,2.1473079676449487e+22,,7.803829587624724e-05,0.004448182864946092,59
nécessaires,0.14350452302371783,0.01808593092572033,4.069784229130235,0.028717100297052305,1.267404642409588,0.2158067505234948,0.06080604671045406,0.002902123155408037,19.472824277827996,2.899988275281536,4.159931431861892e-05,0.0023711609161612785,57
tweetdeck,9.184737499366847,,103.35475357793096,,6.215130561304194e+26,,0.0729971679388306,,8833325126521.656,,1.2202633058646462e-05,0.0006955500843428483,59
défouler,1.5002567126336535,,17.056501650849462,,3.0689771682921376e+17,,9838800101.524677,,15286662.962042123,,2.409055508716846e-05,0.0013731616399686021,59
bonjours,1.6553158253280835,0.22860647157613284,7.319744439946259,1.1237742064408034,38.34137831505968,36.808672726222284,0.02408635293259717,0.001953321799694915,670.5966578336048,436.0876788459962,4.421444591056714e-06,0.0002520223416902327,59
décide,5.112355009146236,,54.97128289802774,,7.824118953347791e+22,,3867.20947398181,,1371170670354448.8,,0.00013720820230485577,0.00782086753137678,59
foute,3.7077498581736346,,43.24764711293511,,4.2714474272452525e+25,,733452755.9837747,,510095176968691.7,,0.0001641064695463148,0.009354068764139944,59
delire,6.190010417015203,,74.22396088766365,,2.0712923283868075e+29,,16243.022541238992,,5.751036435473649e+18,,1.4022698977301288e-05,0.0007992938417061735,59
blé,9.709345616250513,,112.74317037346856,,4.352751742178283e+28,,0.057480425645459514,,9704966863677.506,,6.226532810105876e-05,0.0035491237017603494,59
sourit,0.44979794809596174,0.015550769384673684,2.6597669298953215,0.01705053302072918,0.8870732217712062,0.028335297884291552,0.060906382004882714,0.0018265399813206858,12.952285629251303,0.44633360966899793,2.170066133566822e-05,0.0012369376961330885,12
quantité,2.54262126530255,,32.83834826311568,,1.3090070445769379e+29,,2850342836166432.0,,5660989560097.709,,3.799155887109448e-05,0.0021655188556523853,59
eeeh,8.684615256335023,,95.05078459605113,,1.745215534272457e+25,,0.10040936846485077,,9231064503996.645,,4.393279305507688e-05,0.002504169204139382,59
coupent,8.110645081017461,,95.38917617556015,,9.1329606373283e+28,,3.2357547928263624,,1.0122957455020678e+17,,1.4425486597898885e-05,0.0008222527360802365,59
connexions,8.256054589261685,,103.78390682856637,,1.355269050005523e+33,,35.048561532244534,,4.9190434803450585e+19,,3.3693697070872376e-05,0.0019205407330397256,59
familial,2.246124661131504,4.1466219833938505,12.904574395950483,35.045787217494095,22642.280665371192,783510.9231914753,0.12460493987679615,0.8777407424233915,36281.00555704483,775032.6412529995,0.00012819898266504633,0.00730734201190764,59
cultive,4.727224279416329,8.013180333945987,33.659902211579826,103.99663422527458,4968202373.968655,360541472779.50946,0.07189631036826104,0.3430423930617253,21404664.61645304,806856519.5543674,3.0472431298621985e-05,0.0017369285840214532,59
éthique,2.5760432448423876,,34.21443285557758,,1.0961022390555654e+31,,6.481229811400923e+16,,19651412477119.402,,6.262938008027724e-05,0.0035698746645758026,59
interdire,7.55391796208842,,92.69653221573853,,2.1682783740768063e+31,,155.61305908099618,,2.1810307145160036e+19,,4.3059240230734206e-05,0.0024543766931518496,59
recup,4.126158782337389,,52.4934912130789,,1.9968516309623558e+31,,153125876682.96344,,3.2624509861974234e+17,,8.071971834348306e-05,0.004601023945578534,59
opposés,4.3673118225018674,,39.892534999850255,,7951216305675243.0,,47.61683496716389,,188281682197.10144,,4.2252050762371406e-05,0.00240836689345517,59
verte,4.246333198486291,3.0521945048651706,22.75729069287983,28.844473304245565,178560.68356919635,2987266.733373946,0.018062298712715988,0.002464178201225829,16740.31057425009,109753.76120367003,1.836609291344701e-05,0.0010468672960664796,59
usagers,0.09861876042051437,0.0070904102282485434,3.9831645677325334,0.006766771698720127,0.857064755496115,0.05162350406591348,0.0648947659765686,0.0029454040479277113,12.374718322878373,0.924358097434255,4.8120698877011276e-05,0.0027428798359896427,53
délice,1.6541125463377726,0.8966416096876209,5.799937361029443,3.1684646879851655,6.561209345976055,14.024817527530201,0.01881837603246159,0.0030077799663064887,147.06393693060448,199.37913605470644,0.00022739556370968836,0.012961547131452237,21
boulette,3.2904553569078687,,40.157669316335976,,3.0867281309128e+27,,304770112625.30994,,263310869679890.28,,0.00014011297726161,0.00798643970391177,59
bénéfices,5.1603303054782295,,69.62885113815575,,2.841924378792789e+36,,76707010137.6148,,2.0572593103704715e+21,,7.10178662716282e-05,0.004048018377482808,59
culturelle,0.1460996505887907,0.009232431185070994,4.029944514837287,0.012247870398641093,1.2256784748851501,0.08631499619880438,0.0601298075470935,0.0015003456695752454,19.039662006390287,1.3701463135615861,1.7995219908376725e-05,0.0010257275347774733,55
join,5.522374964387751,,66.52080744882142,,1.560343741528773e+29,,609035.8839150881,,2.9439373142634936e+18,,3.162442072841629e-05,0.0018025919815197289,59
jean-pierre,1.1684200182680082,0.22940436412978388,3.220018883632928,0.384903626365389,1.2536689297291275,0.3284882101590113,0.03384605683531282,0.005070776725611009,23.678254082186406,5.238661582035633,0.00025208081314365697,0.014368606349188446,6
ajouté,0.7848873472608654,0.31585655489552955,5.65791181482753,1.5346598138832042,41.35784547104091,113.66900644551805,0.09982375887032506,0.10641264878667386,328.5223288250498,509.12467649526724,3.129811798774229e-05,0.0017839927253013104,59
renard,1.9132725397413894,0.749025118548717,6.062162797317791,2.69732750818881,6.629100557966775,10.523216303381277,0.020077782172884844,0.002783594524508583,103.87068634454226,84.57833493879684,0.00013719681324812937,0.007820218355143373,11
disneyland,10.23495041509221,,117.6047319411474,,1.422166566723227e+28,,0.02604811731869556,,65234554363.71745,,5.866628549294629e-05,0.0033439782730979384,59
mentent,4.663922613911745,,50.31514355531038,,5.13115982953748e+22,,32674.554240953275,,616020675661715.8,,8.061007221884389e-06,0.0004594774116474102,59
envoit,7.385588702273127,,87.34412726920603,,1.0743821171155729e+29,,47.35049278159163,,1.0476412917263247e+18,,3.3231666396684146e-05,0.0018942049846109965,59
terminent,7.873089178186556,,88.26477643443874,,1.7605500973091605e+26,,1.1953509906900324,,2746482300859570.0,,1.869997502909513e-05,0.0010658985766584224,59
culturelles,0.13997400259036075,0.014441104607510058,4.046289200435317,0.020422861134952584,1.1662285091337936,0.1433266913581985,0.05869752257735225,0.002256977405700818,18.56698509348928,2.201757446450468,3.605590504224062e-05,0.0020551865874077154,56
implique,0.15966587150886916,0.017979106822836308,4.065592271113919,0.0283699445563759,1.3307731464290187,0.20077048725370594,0.057766158245801294,0.0024030123194173974,21.4940186730947,2.896018339530321,3.49416159781665e-05,0.0019916721107554906,57
bf,0.734253784406425,0.0678059191885343,3.010869834660436,0.08436596337229899,1.047342019233346,0.09763669887939236,0.03669598396619922,0.0027960338390710295,23.124815658691297,2.1886063063279804,8.602067151664708e-05,0.004903178276448883,12
oiseau,11.821398739302941,,148.9376584277427,,1.215824469551061e+34,,0.018864778979024957,,10886873451.4489,,7.139800164740943e-05,0.004069686093902338,59
relu,8.192703158280498,,103.96801719216583,,5.586511625286925e+33,,71.92730943692523,,1.5559730389556393e+20,,4.632204347657098e-05,0.0026403564781645457,59
originalité,6.088204435034958,,79.83213438512526,,1.1741037759329687e+35,,18378165.687344447,,4.854599065424297e+21,,4.704086366500312e-05,0.002681329228905178,59
sensibilité,2.983324045265591,,38.04597304251462,,3.1496784421073626e+29,,108138024972509.44,,152388869503230.78,,4.957263215846692e-05,0.0028256400330326148,59
artistique,4.604744249550652,0.6469272009102053,6.088312834703585,3.703393042191577,2.8206752989868202,2.481680780292784,22.29745680573292,42.31022116239935,6.167053628778097e-05,0.00020501919682703568,0.00047378831140673704,0.02700593375018401,1
intermédiaire,4.580672914539634,6.626768386546368,26.690611055177843,69.35213426580276,2435931.461721291,99878188.0933384,0.019559903391823487,0.011167974135819126,66260.96442858249,1093691.8593649745,5.098209063107996e-05,0.0029059791659715576,59
rares,7.1058013973142105,,76.8016482179393,,1.3803964866174957e+24,,3.1554194920310326,,1146713533456840.2,,6.376959740877026e-05,0.003634867052299905,59
clashé,4.437404660242252,,56.19856547784495,,2.402468624692945e+31,,15975802391.79052,,1.3312115093175793e+18,,2.6420208578132882e-05,0.0015059518889535743,59
grandement,0.32140570910863,0.01358564723057996,2.621317887681721,0.01427018892332547,0.7919714221497703,0.029985394965349015,0.07526165419365954,0.002756257021173879,9.613653632211555,0.4052225706017137,3.6691589326929736e-05,0.002091420591634995,12
lyonnais,2.2514528091188586,0.732359772877744,7.458615944987967,3.16721283776716,14.766106600726346,26.5754542085378,0.01901977896371071,0.0017303052426332131,153.77093422817876,123.66142062146344,5.5062780746518125e-05,0.0031385785025515333,11
fortes,5.209973224757679,,66.46062778192774,,3.745172238843868e+32,,307799776.44373184,,5.484686888404864e+19,,8.598294218780723e-05,0.004901027704705012,59
tonnerre,9.72490096488283,,105.57080343624618,,1.1601037072237354e+25,,0.02318046088947201,,5607105801.103523,,0.00010843749390925795,0.006180937152827704,59
ar,0.33968153678110896,0.04199172206905691,4.0287864361854675,0.06751857264502784,1.5374375286430493,0.2560762230596061,0.03404168924399278,0.0015259632279168945,41.12593674011,6.813749259861423,3.7634196976432296e-05,0.0021451492276566408,50
vitrine,5.0944609847864895,10.859882807765379,37.87672355368759,148.937181107039,58934904315.116684,6004080408700.082,0.07083867026678665,0.43549161728335956,60699989.64540229,3101979801.356411,3.879063969552151e-05,0.002211066462644726,59
balais,3.3537513777338335,,39.22345053188524,,1.630144307226809e+25,,4959900023.69185,,73196664263099.67,,2.53227335880672e-05,0.0014433958145198304,59
nostalgique,3.1032677497916863,,34.068716094237054,,4.1840073232135556e+21,,106173116.75133869,,1584980617392.6897,,2.050540745450043e-05,0.0011688082249065245,59
humilier,3.4013305136394467,,45.847336146137145,,1.2538665748063254e+34,,5867520093691984.0,,4.226413211848296e+16,,6.991732238057604e-05,0.003985287375692834,59
ivoire,1.7170273917714407,0.5966153967363721,5.211412858145789,1.8293570524301788,3.791323683435633,4.105665760405308,0.020980975521550593,0.003168080429922285,71.32021080821202,42.46902811749207,0.00015907951525913238,0.009067532369770545,10
répondant,8.382757166153775,,93.65732259115369,,1.6464351051502203e+26,,0.3008016135450362,,277445930620795.28,,4.907844122705801e-05,0.0027974711499423066,59
cuisson,5.109295197673992,,67.12262925027294,,3.1241245143494485e+34,,8033343920.871065,,2.6691481945968738e+20,,5.37798994515657e-05,0.003065454268739245,59
mare,2.278950067747741,1.8552674973722842,17.777791123281936,23.020274166818123,1021395814.1414509,32669940026.65129,45.640623349504075,565.1208821051348,4251383.655090524,71295760.54988308,5.531999708335877e-06,0.000315323983375145,59
adaptation,5.600136644855924,,73.21194024903562,,3.4301336234975633e+34,,252668224.24630755,,1.0939313973925481e+21,,4.9282128898972774e-05,0.002809081347241448,59
dramas,8.865918516417429,,112.1556006900209,,5.473584516329436e+33,,5.644849724125668,,1.2722590534551681e+19,,1.9528560622426585e-05,0.0011131279554783154,59
cine,5.740155456016808,,66.14148826565237,,6.35589666856871e+26,,11889.06854137724,,2.2404399266710826e+17,,6.8315764188476e-05,0.0038939985587431317,59
patrimoine,6.702454928768738,,71.24979984052933,,1.575751398169032e+23,,6.076495740605623,,725901347944772.0,,0.0001375906616483535,0.007842667713956149,59
passeras,3.672386266808925,,44.90699055010733,,1.6963415739599614e+28,,49108414114.764046,,3338501765771061.0,,1.1467283207219243e-05,0.0006536351428114969,59
forza,8.287013530914654,,100.33559034293228,,5.547129206369632e+30,,5.80611355502817,,9.720754949342038e+17,,8.197874018933667e-05,0.00467278819079219,59
rever,7.461022494161069,,96.04830507905447,,2.865745542853446e+34,,3630.8205590520383,,2.2520571946261304e+21,,6.040356191577048e-05,0.0034430030291989176,59
ana,5.764182151298165,,65.65321783908175,,1.537428043471945e+26,,5358.297760660599,,1.0728084695001582e+17,,7.038737947188403e-05,0.00401208062989739,59
credit,1.518457077643652,0.19173527172938706,6.806993755075896,0.8874822564112927,26.601094108019733,21.02681177092944,0.024481960666663517,0.0017735798444734354,523.6026355299182,286.1000447848329,4.261577019883104e-06,0.00024290989013333691,59
réécouter,3.5082850618867107,,46.44619857497694,,1.1626475212985755e+33,,419370300276342.9,,4.167034658017189e+16,,6.916319154476897e-05,0.003942301918051831,59
oil,0.850108489341565,0.08920056599581824,4.09775663765328,0.17931787142077757,1.973004979453424,0.35566862762586454,0.022072917044271983,0.001020433666186961,68.7773607579149,11.439010007066614,2.2585743312478654e-05,0.0012873873688112832,29
animée,5.679252741583727,,68.15237426761607,,1.1623020404156713e+29,,207771.38404933078,,3.1228262265169997e+18,,4.3187364060057015e-05,0.00246167975142325,59
transparent,6.371235012488484,,80.12125157571387,,2.3902878740594314e+32,,156134.19438242394,,2.660382171653156e+20,,4.636594758129853e-05,0.002642859012134016,59
topic,2.9425588275039627,2.8580543203181925,15.324402460630871,23.764041703765415,14637.195969887216,258562.23334828153,0.03330748666724453,0.045056298450328054,25068.54109829763,259118.24050646013,4.7397099430030494e-05,0.0027016346675117382,59
municipal,10.122635536731273,,114.78432595756797,,2.514638307346063e+27,,0.024916203239463062,,33508610856.724113,,2.620672913686889e-05,0.0014937835608015268,59
vallée,6.446666904962154,,63.86292194994674,,1.0835086168679173e+20,,1.3050478737224134,,9609542554715.68,,2.1849975127298045e-05,0.0012454485822559886,59
accrocher,4.404805744616388,,55.32166994156823,,6.257734550593143e+30,,8722949002.98726,,7.1109856514834e+17,,3.055219196536428e-05,0.001741474942025764,59
fair,4.677445773588356,,45.41094874286505,,1.932609897832117e+18,,176.26932168543743,,4090567587893.578,,7.596787924588821e-06,0.0004330169117015628,59
maurice,4.140248420948987,,54.90590676448814,,1.390579436450267e+34,,10092776517651.674,,3.2950777590020193e+18,,5.702537241893973e-05,0.0032504462278795648,59
levy,2.039255062250061,0.3017745488673192,7.023584941875529,1.2684170916347015,13.088878106073945,10.207884195370639,0.018241344669080027,0.0007013156858109589,192.06166923722148,80.3336323438908,1.1554094951713987e-05,0.0006585834122476973,18
pâtisseries,1.848591758564282,0.7035568318532743,6.640459634903006,2.8656381033670675,11.764056952416516,22.377055495615714,0.018313300151114844,0.0016006269947072484,218.4961212701712,251.0646129368253,7.709197829495814e-05,0.004394242762812614,25
alison,2.0365061942814178,1.0507049044741108,11.513630106179269,8.323962341568016,7202.017383158688,61716.79080639406,0.11213978207926248,0.2102267345634728,17253.582581683382,91535.17870913079,1.1657429314418695e-05,0.0006644734709218656,59
rouleau,3.486987446027807,4.748380090819553,22.13645980121033,51.60816218199169,8517687.757073954,351184137.4785545,0.10359768390406235,0.5003398035648111,1306314.9237883221,31483786.244509406,3.2786643700350707e-05,0.0018688386909199903,59
rh,7.07393591710027,,78.10451151509938,,1.52998850325112e+25,,7.616410117650841,,6385876469079590.0,,1.216696175805283e-05,0.0006935168202090113,59
vanille,8.986158005378245,,108.38673731786251,,5.102025438360172e+30,,0.6579324577202558,,3.9540193998749304e+16,,2.7754883383728203e-05,0.0015820283528725076,59
dèche,3.3636987412587325,,43.60883646139371,,2.350909448956176e+31,,91866593289511.11,,5560457092558751.0,,9.722264774891592e-05,0.005541690921688208,59
croque,6.080445824641892,,75.51269375361659,,2.556031822999874e+31,,287159.8407829698,,7.035247075272502e+19,,2.1811746340305426e-05,0.0012432695413974093,59
framboise,7.8048162874060925,,85.74935725077286,,1.534082568988799e+25,,0.7611701889970803,,597436358368882.5,,4.5398731288765425e-05,0.0025877276834596293,59
brique,2.3003432446075216,1.8743977129826874,10.795142672030565,12.44737353751675,553.0649834793066,5385.794685440951,0.02771242177201523,0.022246391426351427,3668.580249629795,22265.445795929372,6.70061662601669e-05,0.0038193514768295133,59
inventaire,7.635673579048017,,89.45906614302996,,3.8359057109553606e+28,,12.906200436044656,,2.7235253929909632e+17,,3.798384307775033e-05,0.002165079055431769,59
naine,3.716070765842915,,35.076548147153574,,2.5239126305291788e+16,,1577.5199488506305,,136904139749.54315,,0.00018702692757879656,0.010660534871991404,59
décisions,0.1780070384998799,0.024222856420977174,4.06101743621597,0.03806927112047127,1.3107019787310537,0.23750938817205355,0.05142567724883233,0.0025359271630981763,23.740287537172748,3.918822709309641,4.700785533813486e-05,0.002679447754273687,56
boivent,0.504173466361856,0.1782277943438684,4.035150882168992,0.31099346583154264,1.6545246723880518,0.8573688238519543,0.026287931540974457,0.0035104604568853295,55.18246085357859,28.483939821794696,0.00025492058396326225,0.014530473285905949,44
anecdote,7.995042646789252,,106.53353696983092,,1.3745277925290737e+37,,2815.2742710001817,,3.932995448105487e+22,,0.00010786482592065718,0.006148295077477459,59
voisinage,3.8736492948034162,2.509853299834525,17.23087355895237,19.07007605431196,2873.9178844093217,28628.753513363543,0.017632734296584046,0.0013510151121658308,885.7891420611636,2369.8874521677167,3.190712724870747e-05,0.0018187062531763258,9
saoul,2.5821340984712577,,32.107060116018744,,8.68766634740226e+26,,42827869001515.71,,2331620043065.93,,2.8908029182592457e-05,0.00164775766340777,59
manifeste,2.7029914066316896,0.5034448836770609,10.215433918374115,2.815275836090123,83.67334891146177,135.94678202427164,0.01744451942436999,0.00054254713274694,441.4560305024175,314.03469677982946,7.718683552711944e-06,0.0004399649625045808,18
faudrais,4.359974952405882,,58.52574114054455,,1.915330932535367e+35,,8997010575302.852,,2.461291547077284e+19,,4.115098597522366e-05,0.0023456062005877483,59
bâtard,5.472429366790656,,68.218600173589,,1.81798882758382e+31,,9962603.2926847,,2.6255512772343562e+19,,2.3027620078574108e-05,0.0013125743444787241,59
paolo,6.166425183978527,,77.84187036799646,,3.253349229183989e+32,,594145.5273521796,,2.78926823275345e+20,,5.7229936595970014e-05,0.0032621063859702907,59
webmaster,7.20896192682709,,83.07579470059015,,3.18135017188605e+27,,28.264625296362134,,1.5692849023894707e+17,,1.6841381685211567e-05,0.0009599587560570594,59
départs,2.6280173466500494,,34.865945576486695,,1.3876718948004125e+31,,4.799576179945921e+16,,30589238128890.28,,4.0109332088646247e-05,0.002286231929052836,59
souhaité,3.961721138145245,,50.30089491111202,,9.303900351708949e+30,,342347341461.8426,,1.134503744456757e+17,,2.518995689023138e-05,0.0014358275427431887,59
ahahahaha,0.3637119644892454,0.04208163408287096,4.198153950022373,0.09097315610888577,2.373643754554629,0.5357215373240348,0.04178866986446407,0.002076099360515044,51.4864563612983,9.3431237986156,2.007786757411462e-05,0.0011444384517245334,58
foules,8.688938943430973,,105.00922969329109,,5.592792436253394e+30,,1.5803437987539655,,1.818599947500507e+17,,2.1795003505720244e-05,0.0012423151998260538,59
paper,3.191228031054571,0.9116061910697751,15.726182753890768,7.316814950624077,7399.343928072742,36019.1170446417,0.02227228268451205,0.003982002126661484,10928.01714225923,28232.38719776061,5.065898232867151e-06,0.0002887561992734276,59
races,4.687239269914709,,52.757635903873606,,6.615368393447441e+24,,406413.1373166751,,5855807737638144.0,,7.530404288123908e-05,0.0042923304442306276,59
galerie,6.454751641638132,,85.63438859761813,,1.3201812676616587e+36,,5865498.883176299,,2.4932493553077936e+22,,8.766594104130014e-05,0.004996958639354108,59
daniel,7.47575519434666,,95.05532857345456,,4.169412828140903e+33,,1588.6007857615552,,6.812369861038098e+20,,9.131933690665639e-05,0.005205202203679414,59
surveillance,7.2172236861292545,,90.35463668907818,,3.0265166925928498e+32,,1966.9681482637473,,2.0385699451593903e+20,,0.00010180491376820902,0.005802880084787914,59
dion,2.2556438261349174,1.4087607315044386,8.413544618082513,7.0044218309752,35.31676499850787,155.88551643260294,0.01763982271807056,0.0018071264183692618,394.0536755502828,938.5117648321834,0.0001195065318731424,0.006811872316769117,28
sonnerie,3.2812573231263285,10.44838183266939,25.319169714547233,139.36909738197292,20078332077.302685,2893154681988.9243,5.365003067310182,192.26782243770884,99479722.74770887,8269103384.805169,7.274768029754037e-05,0.004146617776959801,59
sherlock,7.734461909711759,,99.48246066195365,,3.160579781560411e+34,,994.7724852973993,,1.5112024149680477e+21,,3.960338446608795e-05,0.002257392914567013,59
certificat,7.132048841855802,,92.33815568321116,,5.242784116530733e+34,,25748.030445793072,,4.549847811383876e+21,,5.355133681158141e-05,0.00305242619826014,59
aborder,4.959450001354127,,66.44777403547855,,5.884958622564184e+35,,143980355344.41043,,5.1511785042498224e+20,,6.402288164352906e-05,0.0036493042536811567,59
seb,0.8160798513334163,0.21488895705617825,3.934079650858628,0.38842022426677897,1.660606090488991,0.6536746353244461,0.022157055512306824,0.0029638457794234755,58.59880170892202,22.169599649569943,0.00017293813681902665,0.00985747379868452,26
plomb,1.7174132826219075,,24.39736725144244,,4.158031616266891e+31,,1.0709240529907665e+21,,15317769398.13833,,8.883559128647958e-05,0.0050636287033293354,59
asile,4.565787922677391,,54.776969064173976,,1.5673482496583703e+28,,74811244.73608707,,1.1763144204717187e+17,,5.327785469974993e-05,0.003036837717885746,59
toutou,6.821278436281842,,86.85023786538613,,2.6757048903337983e+33,,37995.285704578135,,9.975558905092382e+20,,0.00023951604538520823,0.01365241458695687,59
chomage,5.419150910580044,,71.37482191849377,,8.492170854768757e+34,,1497310782.593705,,1.034479187311823e+21,,3.121628617560049e-05,0.0017793283120092279,59
caissière,6.475577045476459,,82.09534265585033,,9.235852885560545e+32,,161142.77674984463,,5.668654570701851e+20,,4.049801102115366e-05,0.0023083866282057586,59
average,12.154637518427116,,150.1275671235135,,6.700900748433647e+32,,0.01671172170909974,,17954403.324927736,,0.0004298078548819091,0.02449904772826882,11
hockey,8.566867849087503,,96.35618659629164,,4.132504543580408e+26,,0.23661548610741756,,226027529088964.34,,1.9789982771737996e-05,0.0011280290179890658,59
badminton,4.965347384301981,,62.49443974027395,,3.0264051320096214e+31,,396818343.6012347,,9.388399569768921e+18,,3.720412356307055e-05,0.002120635043095021,59
décale,4.467067877381649,,51.16970354548071,,3.3674413828468392e+25,,3877704.6116705453,,6929413688365587.0,,5.820129919044092e-06,0.0003317474053855132,59
2mn,3.556901042800181,1.6207163841889507,17.25870369030872,13.210733671561227,9220.937430997494,73785.17291157016,0.018471479289239222,0.0019858716807590747,6600.2262725560695,23863.235360293595,1.2688221622237143e-05,0.0007232286324675172,59
avt,5.31138145829861,,66.70105754741634,,4.14072264121693e+31,,44747523.50758905,,2.7042858003637953e+19,,3.0073517099053374e-05,0.0017141904746460423,59
nerf,0.8005366541017654,0.06261846402753174,4.819538600240678,0.19555357095769402,5.313207817779162,1.365911599674845,0.029440648841319347,0.001150291398196996,142.10808064367413,27.77048970554493,3.947183487934339e-06,0.00022498945881225735,59
retenir,1.1552211008798503,0.25155130931438013,5.618033027151581,0.961240878267444,10.5636909620828,10.41654352444846,0.02582085760781498,0.002821475623656844,263.8933915137963,190.12052779884056,2.00989191211467e-05,0.001145638389905362,59
lard,1.4267224563459509,0.5331384441511187,7.166777463308749,2.7823946868118923,62.620061492290816,180.93912400821006,0.03739412621465355,0.018783811471630114,876.3041491907147,1697.7325366593511,2.368629217235505e-05,0.0013501186538242378,59
audio,0.926703981102559,0.11662524480296148,3.7897324769066576,0.20487071383492936,1.5523472541114844,0.2791020808322521,0.023204904112779645,0.0017005626958998858,49.52058132178048,8.221750485927492,5.063620891377779e-05,0.002886263908085334,19
kiosque,10.115293913383692,,116.70362827480878,,2.2768064657894063e+28,,0.030749748418287055,,262707151131.85226,,9.867470028337462e-05,0.005624457916152353,59
cmnt,5.025007216551877,,59.76037696642158,,1.1844390362037698e+28,,3182756.6575010982,,3.604631181596956e+17,,1.0854106397737957e-05,0.0006186840646710635,59
chiottes,3.5442262824380766,,47.271718164974345,,4.195262560634326e+33,,744740825050778.9,,7.702823225834154e+16,,9.8409634736361e-05,0.005609349179972577,59
vip,0.23487945133752702,0.051551536402169036,3.9223427076857775,0.05918867670515893,1.050567793503877,0.22124863057338653,0.03630922566892818,0.00429032403270367,26.780393950873645,6.665673624580319,0.00020897645367618187,0.011911657859542367,48
éclaire,5.830253062849315,,62.76640658318583,,2.45041871185845e+23,,222.12402948387347,,3005297940312145.5,,1.6514167692252928e-05,0.0009413075584584168,59
individuel,8.981327532635865,,113.60669652080881,,5.794629519817507e+33,,3.871255911162277,,7.929782836377478e+18,,2.657573058817932e-05,0.0015148166435262212,59
kms,8.52053078982109,,95.20761502917182,,1.768665007378295e+26,,0.21613063041179023,,149800936106904.28,,4.053566959373381e-05,0.0023105331668428273,59
entré,4.172793121943534,,45.29908628569815,,3.6090559600564554e+22,,442328.922329638,,175720937546130.8,,4.740884974951735e-06,0.0002702304435722489,59
amélioration,2.7056986051741285,,32.460720650422566,,1.7397472017939649e+25,,796704980915.6112,,1999505855830.246,,6.868201434175787e-05,0.003914874817480199,59
atypique,7.565077475909627,,87.19813371829585,,4.363926607614862e+27,,8.31244283684859,,7.641340430305686e+16,,6.363636949987094e-05,0.0036272730614926437,59
régie,8.603733947340773,,113.01708785482167,,1.9513346394663193e+36,,88.7189189561109,,2.1569294176059547e+21,,5.622479584611992e-05,0.0032048133632288354,59
éclairé,3.9252696477755022,,50.027122739681346,,1.4247696276199447e+31,,602601890382.7318,,1.1018487086298619e+17,,3.0205124327735586e-05,0.0017216920866809284,59
meeeerde,4.497793882874649,,59.01197559246095,,6.683724685335756e+33,,344567981246.7121,,1.3887880780308378e+19,,5.047671650135348e-05,0.0028771728405771486,59
gym,0.30352566002352965,0.02561918007868142,3.9959118823669497,0.0376855596051936,1.4750436415157007,0.15215526875029411,0.0373355321738323,0.0012544466801220214,36.20348547276103,3.8870833977996226,2.3295405094244505e-05,0.0013278380903719367,50
décourage,7.959001413737024,,100.77382558146354,,3.266277400809014e+33,,159.93109904363465,,2.1115626044111218e+20,,3.8176282080084444e-05,0.0021760480785648134,59
vas-y,8.406164962366335,,112.83525664794179,,6.7596471787886865e+37,,702.9341956269991,,4.10529704744451e+22,,9.73861195056281e-05,0.005551008811820801,59
immo,1.5932975921268269,0.26848541290155614,5.275114412351491,0.8421547013729243,4.320624012405651,2.362375380850837,0.019699533499617172,0.0012632088498736793,98.36936874956407,33.64026772674112,3.184720876329518e-05,0.0018152908995078252,15
twt,9.701566473732084,,109.81058552893012,,1.6535599490338164e+27,,0.03804873712303357,,595647618386.6556,,2.7433128605470494e-05,0.0015636883305118181,59
hystérique,6.610523519983768,,85.74101406307412,,3.9349704593486185e+34,,424510.36118084425,,4.353596890707791e+21,,3.0449290960708658e-05,0.0017356095847603935,59
protéines,2.7149353284942968,,32.639217267425465,,2.381526470295231e+25,,932264086690.139,,2298461665412.9624,,2.1411616096992012e-05,0.0012204621175285447,59
