form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,redchi,chisqr
aviez,10.531035180268859,2.186690506614479,59.369452618630696,10.70281095943875,0.11629957542069305,0.06525298260937057,3.832818620795425e-05,0.0021847066138533924
piqure,43.39131398148208,32.38062427046027,359.86591271978585,54517.02079926948,30.03498335941856,37411.632426997654,3.2236546696655916e-05,0.0018374831617093872
connues,22.13130979949637,5.442074889637917,302.32278141461944,635377.6955105127,2633.5094585705815,75348660.96194288,2.2831759959926022e-05,0.0013014103177157832
collab,73.09342351959071,262.2613912077856,650.0037637508658,1189519.2374974722,76.97966299173397,1243901.317679829,0.00011576472319694573,0.006598589222225906
évolue,11.37868978252538,2.0067984967220194,59.03716496786497,9.646846070081569,0.1136022738674562,0.05282807186876361,2.924733353422604e-05,0.0016670980114508842
décourager,28.501196780305378,6.192792552488024,365.74748616858017,542077.12872748,1754.1936843425706,33276950.888581347,9.817722004401962e-06,0.0005596101542509118
5ans,1.1862318933688694,1.022929420341555,33.978992621220755,1.172043594168798,0.030638916163305965,0.0028092054556347573,0.00016710930149267891,0.009525230185082698
lopez,6.856364999047955,2.8828182447000885,6.090881858998938,2.4602473306994934,0.01934310066983399,0.0011461957066996162,3.362861519920804e-05,0.0019168310663548582
lolita,65.44660282856306,109.66861131039924,715.5439006510247,3588306.7801841404,552.2846191405464,30155348.93363845,3.702571564562649e-05,0.00211046579180071
eaux,26.313561199087594,8.987382023778393,325.413949128643,423580.00218553323,1000.469100590328,16047056.758656679,3.153569312786539e-05,0.001797534508288327
rescousse,3.1773454859254198,0.9801805535553102,15.045681258678847,1.1271851929116776,0.021235941363275414,0.0008943140460434593,2.6235954799093442e-05,0.0014954494235483262
infrastructures,15.734569370170817,5.285248164721213,227.0159706818777,463836.08294584916,2354.4532558433802,69089547.31914456,6.856425623099545e-05,0.00390816260516674
abidjan,0.045454373511747415,882023.335349209,18.04765933545924,933373.5505819609,0.022020905927703286,0.0018079546712383345,0.00013079703173419263,0.00745543080884898
constructeurs,34.344115539600324,22.051511539299312,440.3815476244052,2564612.5094347503,2142.5239627980213,159353421.36332026,4.717698758240966e-05,0.0026890882921973506
musclé,9.793293714577672,2.6185552165307913,24.81158608346438,3.3498575384259395,0.028375551097872945,0.002918239312016255,4.4243859435403795e-05,0.0025218999878180164
manipuler,21.394862691822865,4.975363246345997,84.22671349010353,49.49621223657548,0.17469203501592148,0.2810838157230658,2.1082876479740134e-05,0.0012017239593451877
colonnes,0.6735541062466226,0.33456441856391045,1.3019851896462753,0.365943132588683,0.016979699694973305,0.00040866905904021116,9.29990205264931e-06,0.0005300944170010107
30s,126.0541855797004,429.026690683338,1073.1433575885296,1652907.4731560354,63.944836346262925,834067.0509285546,1.2787492468347131e-05,0.0007288870706957865
victoires,142.19387538416152,764.0747014868658,1144.3463614076466,1908300.1082340586,41.193335350220465,549068.15235843,1.9718383390633924e-05,0.0011239478532661337
roulettes,8.679305971423911,4.5194759996933564,2.1785104276452523,3.63355095982122,0.018714504162174857,0.0012050238887337666,2.9507139752405073e-05,0.0016819069658870892
jcommence,25.156614019080344,11.396586735918026,72.55788916476007,69.45025801176135,0.09301499677021637,0.15497710515686697,4.91484102466617e-05,0.002801459384059717
dsk,146.1637157433308,1569.3391870607484,1130.7272787610275,2887984.6181378695,30.796882377004074,602894.918636279,7.270569268109093e-05,0.004144224482822183
quittent,17.800327722739524,6.1950005700977675,20.251637568704382,7.588119486649476,0.027012525245952004,0.0047286304721597325,2.413307410353091e-05,0.0013755852239012618
prague,38.94452327409059,35.79395217035767,485.24221278059304,3439586.989513093,1687.3996712542764,148393139.17433122,6.543618506021627e-05,0.003729862548432328
moralement,18.735005814312135,4.195802802424039,218.53697228599077,41955.74753155535,254.99353602829805,568689.6186260763,2.7290701751314577e-05,0.0015555699998249309
disposition,17.08060157902064,4.413884080748226,248.8296384465959,594830.4266194976,3543.1416464875633,122935302.0406697,3.90389299243426e-05,0.002225219005687528
changeront,25.280403853578484,7.5435974390737615,349.7297705925708,1418855.8236348983,3935.06899578087,220176772.23752126,2.5629853366509833e-05,0.0014609016418910604
consommateurs,18.461158700013698,5.626279948291056,108.89593416042536,196.09000844912882,0.7972029626630921,7.353778788610553,5.097792230779194e-05,0.0029057415715441405
combi,114.74836750471079,710.964481549543,801.1963523532969,579457.461020785,13.456194441755814,67015.03594258781,6.073177508147466e-05,0.003461711179644056
discrets,38.98282142293223,15.899599340607764,476.30140239627724,1199470.554719254,1388.9586628659877,42603616.939636275,1.3643242584987896e-05,0.0007776648273443101
soi-,12.453387190327817,1.7304811158200715,81.06822042509954,28.0992172689201,0.4428105656934315,0.7774072943294861,1.6500108136059722e-05,0.0009405061637554041
cultiver,13.55974703281233,3.6354710276956417,17.189725735429096,3.7119416156831604,0.02461340748900716,0.0024034013865467975,2.0457612392465426e-05,0.0011660839063705292
portugais,16.16157637776133,34.10296423348126,6.081522187567518,20.661986643950232,0.021481870312760592,0.011664700908105351,0.00046257880826386144,0.026366992071040103
veinard,4.046323801640308,,-157.38469871878155,,0.01628205128205128,,6.362965269847862e-05,0.003626890203813281
ehe,11.0819358920064,5.690278635917468,3.736851263623912,3.9755386292189456,0.01954631849006596,0.0016433798048018928,3.2199307131575165e-05,0.0018353605064997842
survivant,34.073215912551106,19.893346900510988,55.23383637024135,69.24422612788173,0.04967974584889562,0.052115124539933506,2.3732094086078808e-05,0.001352729362906492
passionnés,52.897605710292105,93.252881077282,586.2653124403013,3046336.4213059726,564.330479902553,32330089.355127405,8.914288172746928e-05,0.005081144258465749
érotique,139.46370991428265,840.9435841673727,1086.1728131105142,1613596.7551354526,31.164136382261166,357708.32722470094,2.6008073481713253e-05,0.0014824601884576554
solitude,16.720772127732452,4.2132331357095145,227.03612335515695,196788.41042717776,1269.85020367095,14890065.294497259,3.974100740098677e-05,0.002265237421856246
her,139.42130008906653,8.054586945721627e+26,-3456.499687449765,2.2018572273308235e+28,0.016413551401900046,0.0048615385474517344,0.00010266642817372617,0.0058519864059023916
honorer,35.520666811563935,16.88598183006731,441.58515534255724,1396972.022886426,1550.467284175309,60761543.1133851,2.503437548783522e-05,0.0014269594028066075
claqué,11.170419667967463,0.7882192870776681,47.22870153878895,2.184406378074283,0.06107646189994122,0.005285439899908897,4.473757988925305e-06,0.0002550042053687424
disponibles,14.429090064852556,4.063610353427775,189.2370324363748,68674.7765277014,494.50779413886545,2343236.4469930823,5.5469141164201544e-05,0.003161741046359488
strike,36.32308032419064,19.240647997257692,458.3502987564312,1987875.0904455946,1910.9600029671296,104173072.89195016,2.9366548959868594e-05,0.00167389329071251
égale,50.47947851405844,40.49622254662494,608.2644652186356,3352218.5827757847,1440.501535570508,95315510.26959896,2.2453129406321298e-05,0.001279828376160314
saturation,24.927409570133733,6.598113980692557,343.04856875413816,1130347.1178136438,3591.2817818040808,162345106.04609016,2.0322671083010796e-05,0.0011583922517316154
reculé,1.1569815972559536,0.3929925984317374,2.611640975393094,0.42843950825517213,0.017185831797157457,0.00037738130276847114,7.487294857792173e-06,0.0004267758068941539
embrouillé,25.21836694941206,6.0986000724154925,272.02175230752323,54252.131062688444,192.387992291345,412158.81842227594,1.747283712089928e-05,0.000995951715891259
montrera,14.749700332947242,2.763369292498743,54.9257987574935,11.19456901070307,0.0766033178828135,0.030004611793343784,2.3985820289020396e-05,0.0013671917564741626
inquiete,16.502749879825625,3.1874383125776435,238.12599406183253,333534.5697947251,2905.297598822655,58514282.42226922,2.3779548451031075e-05,0.0013554342617087712
employé,26.82227148685292,9.422005488182206,341.98536404742083,675622.2326938789,1475.932817243068,37044193.92919593,3.0193336307844383e-05,0.0017210201695471298
choco,8.920163265878761,2.3096774623691894,146.00396463442493,79941.3905945655,1621.7617005145762,14477392.394375537,8.098595511708491e-05,0.0046161994416738395
glacé,43.43373013702077,56.95614008271069,80.22620982272679,280.55589144765213,0.06757642043353473,0.25040496624030395,6.50571759976441e-05,0.0037082590318657134
aaaaaah,34.37375522617069,69.88939032939061,53.71209077094248,234.40508045493402,0.04630730073429287,0.1614590935076467,0.0002521378801125551,0.014371859166415639
tombez,42.29577236792311,22.10452929762215,491.4572301083233,1003538.2972569071,814.481824146997,19260699.582871493,1.7055240827907948e-05,0.0009721487271907531
gré,47.405141632636884,48.88574987505288,568.3014991333782,3592951.088396588,1287.1488350229688,97138613.80201021,4.331200968109691e-05,0.0024687845518225238
aucunes,14.099785802979047,3.4390959756453467,189.09055673291203,71029.66225400426,620.49897170658,3112783.9549430516,4.339946351043976e-05,0.0024737694200950666
ironique,10.133742022020785,1.890497863744382,58.591774710365975,8.852452912284928,0.11921827076766214,0.05654869958460119,3.489749313688814e-05,0.0019891571088026237
cliente,14.433050916867428,3.2364782323910735,192.394058344449,67920.41107742404,628.6241285821333,2946523.519006558,3.684421210545691e-05,0.0021001200900110438
endort,19.40391506807207,13.979503584229242,44.20207329342104,40.15205691893443,0.0464717301382597,0.04492550415530762,0.00017473954759078485,0.009960154212674736
substances,16.612437731916415,6.324117662994102,39.63867708657262,15.33669251172613,0.043586987647720704,0.01755599282582548,6.840097145086618e-05,0.0038988553726993723
ptddddddddr,10.964477759390496,1.7956882702830377,24.235417132033188,2.3112769309926056,0.028530234502071882,0.0019321019058127517,1.5043574337161419e-05,0.0008574837372182009
mathieu,36.55719553627843,19.70794654414309,444.9432115819736,1302534.3850520924,1226.8930696712182,43536059.114881724,2.9182259605496777e-05,0.0016633887975133163
arnaud,0.007964507221152939,17362268037573.936,49.01288031364417,28425590130521.44,0.07159800249687891,0.00974307943150973,0.000946515866596403,0.053951404395994974
engagé,25.057008651794813,6.382384396440294,343.7665379144119,1050854.1101322738,3477.702948669788,145345192.09801605,1.9088345983354685e-05,0.001088035721051217
rimes,28.911791519458617,21.288160525826434,345.5797358684933,790992.8829358498,750.6075870876032,20434251.246422943,0.00011142108248006533,0.006351001701363723
guadeloupe,15.739078557734281,11.036361291795048,38.728902556347336,25.63259625545806,0.03952820906580267,0.027517899214548953,0.0002167681904470976,0.012355786855484562
voeu,42.146403024167086,35.51426718535926,467.56377304054683,948746.4794413754,488.62350502925466,10951117.769291367,4.691637824856224e-05,0.0026742335601680476
flingue,10.748768000157368,2.027749118797832,51.19044431056295,6.579159346264098,0.0721243142707869,0.02079495142368588,3.138152558142937e-05,0.001788746958141474
dés,12.607097769259783,1.5064333989523766,60.6826105087309,7.811666869489481,0.11726110663401665,0.04099295627950827,1.2782297279005751e-05,0.0007285909449033278
dossard,1.4380439152073423,0.7814320525723966,3.4161282251100693,0.8535392621455428,0.017646132933317977,0.000701895914220692,2.4988421535352765e-05,0.0014243400275151077
partages,0.03749647457360061,109788958.75387187,15.030847657232892,91378452.96993373,0.021265754894090803,0.0029217116218570385,0.0003674234739238751,0.02094313801366088
banquiers,39.86995373847652,24.593042179512327,466.3003556518895,1128140.9423111738,833.4553835441794,23491934.69259694,2.9058835172547336e-05,0.0016563536048351982
salutations,0.6472873746972616,1.4124463841924433,4.069211415045945,1.5972689844307861,0.01769812675810036,0.0019535612837063825,0.00020246681286622525,0.011540608333374839
tombés,34.377259952674905,19.66469293088133,430.93782359764367,1725270.2919672416,1620.1051996878646,80961133.6921213,3.865703976601479e-05,0.0022034512666628428
6-1,13.58548424761055,4.4276539634840955,28.235810911734205,6.871112078271992,0.03078728431159052,0.005797359318138372,4.865713675934249e-05,0.002773456795282522
plaiz,2.548056268977197,1.0624028884350667,15.775267506544465,1.220212216290351,0.021148009601641652,0.001067510023586439,3.9188253594842653e-05,0.0022337304549060314
introduire,3.2893255684375804,3.5052781125339814,4.122793586997415,3.3432371873047497,0.018031886740936063,0.0018605636616897594,0.00014677619229150194,0.00836624296061561
parité,23.20898422431682,11.099006854700585,317.64688466842813,1484752.212085432,2846.477190873439,181249468.98545647,7.668286574970822e-05,0.004370923347733369
correcteur,21.044888655622074,9.55141244278615,40.23010938279738,24.401056811604274,0.041399908100828366,0.021972684688562415,5.205130428140668e-05,0.0029669243440401806
pasteur,32.69173255312583,10.860370204917775,354.30243273383155,162206.58377458935,289.7220793206697,1432250.7855554265,1.6089583634724555e-05,0.0009171062671792996
souffrances,32.29527755320171,13.128046439025065,347.0392199672765,175487.55947647084,259.7404218195602,1405689.1642549527,2.4847855291100965e-05,0.001416327751592755
débarrasser,13.9908279006719,2.0674379122412123,42.592473587179555,5.272081906064702,0.048723403873136964,0.007969560089862021,1.4507686028702884e-05,0.0008269381036360644
écharpe,30.239842522208473,22.741107113037643,332.8471757636305,354583.6256565984,314.15577132789963,3663548.442969591,0.00010525798314152559,0.005999705039066958
injoignable,23.63291440256254,9.713764336309348,304.9551509954131,621716.9359423287,1362.2954617672042,35693314.10156692,5.309694206706506e-05,0.0030265256978227084
stages,28.543864829847223,23.15456755913707,352.18903987409675,1237520.9931623025,1071.3032076046452,46200978.49064784,0.00013491704361159775,0.007690271485861071
naturellement,0.02644094593102464,57914919773344.26,26.029834528592964,66027214110501.06,0.02642706131092415,0.004973292250435614,0.0008145711594213476,0.046430556087016815
balèze,68.21617363300388,73.78947212306751,710.8612276477386,1484765.8429587826,342.4703512396093,7428374.894487429,1.358373283045832e-05,0.0007742727713361242
parlementaire,151.19356766000755,1061.138125888157,1011.520921294087,697139.6961257658,10.69514104237006,48585.605034120126,2.606999593807529e-05,0.0014859897684702916
daté,43.72987629281807,19.428532603212776,409.4524865334901,95892.13011953594,89.15005011220134,194578.02714226418,1.1407879666911141e-05,0.000650249141013935
confondre,20.429932220578575,8.454911066937255,265.6060870613467,412574.3202156859,1165.2613738693433,23421309.86332508,7.781739811216731e-05,0.004435591692393537
insomnies,12.843822003788338,2.345811942747817,45.345807121164974,6.399444250892935,0.054947329570262396,0.012105795197713282,2.5847968020588525e-05,0.001473334177173546
présidence,14.91195228953404,324795447881.3068,-1944.5693958350982,6238948283943.164,0.016342691948131878,0.09370091804928232,0.00010388710792417086,0.005921565151677739
astuce,0.46952320689715243,1.574588178913651,2.2171689204426364,1.7620700732755015,0.01707278224416519,0.0023926217173443716,0.00031770556545314497,0.018109217230829262
dérive,26.78744884951823,6.770304216780233,354.0253665912354,767794.4192667681,2348.0423021479673,67103935.094041,1.6127863056905643e-05,0.0009192881942436216
niort,26.482589889689848,8.561353183356463,360.12485748116734,1377919.0618058129,3356.5960193006417,174067886.8563232,2.555026463350216e-05,0.0014563650841096232
éligible,48.20751070304452,45.78385053200437,557.7644620539203,2250969.0215516076,871.2106764816098,40509665.60808187,3.6972063728056745e-05,0.0021074076324992344
bobo,9.335069353663453,1.1962265761011615,37.0343685338155,2.056125061043093,0.04069737132673193,0.003176168881522706,1.4510108872815296e-05,0.0008270762057504718
trésor,19.35539048926583,2.9231160394271667,60.20736425253656,13.871623353875687,0.07926667903930201,0.03129532539252153,9.98654684939745e-06,0.0005692331704156547
neiges,15.79568965047654,5.685119092893349,54.04115470473463,22.339937743564814,0.07247479047772591,0.05241005059621313,8.225761068558493e-05,0.004688683809078341
connaissons,193.61389371865522,2059.443507171899,1398.46641201653,2409489.086450967,19.14423493968013,235798.03155930093,2.273119318321916e-05,0.0012956780114434922
repondu,17.140593763150648,2.7359867863736516,67.53437505993773,17.488131062375523,0.12016108400912426,0.07457652675075462,1.5149433661845937e-05,0.0008635177187252184
couler,46.6065647547187,54.621502436226564,310.1708070280233,19458.381747761832,6.259375402634067,2552.137503172034,6.321928339839254e-05,0.0036034991537083746
couv',40.88387716363973,26.100147392823946,441.521991200802,502707.3113196779,346.11336033079556,4238619.947395773,2.8308773396816686e-05,0.001613600083618551
marocain,20.558245349122764,5.511347661086088,67.31230787671966,32.209219893232884,0.09746724473682607,0.09049878647170971,2.9033171077772294e-05,0.0016548907514330208
dominé,27.301639479701965,6.556283683905951,365.7364757303249,930418.4247700423,2914.918166414747,99036559.81097329,1.4824861380800708e-05,0.0008450170987056403
symbole,31.33938890185096,13.86715832200276,382.8488151527198,768169.5925162742,1074.9488202518125,26235877.215569608,3.0616559227301185e-05,0.0017451438759561674
desert,0.44427750444895575,0.5674678282988626,20.558599901348337,0.7089818283281563,0.022779336502353045,0.0015677355560502191,9.180347031966283e-05,0.005232797808220781
saisis,82.09414311823441,195.91093602234778,839.0766753637104,3552732.9104854227,304.9609132745866,13141723.983360937,3.292563040400985e-05,0.0018767609330285616
dlc,23.13041672085998,11.020350055264348,95.96811072250185,148.38578475214277,0.24039324832812542,1.1526647404115906,7.710384430105158e-05,0.00439491912515994
motards,26.713064808510254,11.573939663728002,352.69384541538085,1293655.3645428794,2288.706700213788,110329967.68900236,4.608615853580889e-05,0.0026269110365411065
régionales,0.980750123031338,1.2004217564201856,2.1064252870522395,1.306706798557178,0.017316707130074896,0.0012485335741814969,8.375652727407746e-05,0.004774122054622415
démons,4.375054149177715,2.883484920700888,8.173225143311278,2.957520658154402,0.019221929881674992,0.001709871898445211,0.00010121284863311316,0.00576913237208745
sortira,29.81977848752527,10.757395425147955,374.71332421900354,780460.3864888091,1454.6222483638937,37941791.168374375,2.5021397643059464e-05,0.0014262196656543895
lgtps,11.737579977440332,1.9536945165683206,67.00114766977991,14.315720287176067,0.18211352826311128,0.14095832519821938,2.514139054913319e-05,0.0014330592613005918
darons,20.760132951729904,3.6391302688236093,163.19381417202186,1110.3938356122503,7.254387282969451,377.38614680371944,1.4187267029893783e-05,0.0008086742207039457
coule,33.97718653875519,10.966689239359576,378.3324032943454,233354.29864474534,406.5855794607528,2783105.3558965246,1.342391471268573e-05,0.0007651631386230866
cu,17.594141971420676,2.738987477139205,73.43224395361594,21.67697849996818,0.15091989078046408,0.12104185107860749,1.3844073258215136e-05,0.0007891121757182628
chaises,52.416052515318384,59.4592468282925,593.8405878542059,2467300.2761947275,720.6699051402242,33784693.37010979,3.8353235593472015e-05,0.0021861344288279048
maestro,85.40837274658905,248.4993103992995,819.8525576433022,2465198.7859200747,167.57235438309053,4813318.392629529,4.258830025062135e-05,0.002427533114285417
nino,5.833736280780608,4.808103925592551,13.195088768981428,5.1578578330409295,0.021490282234422262,0.0032559745462757217,0.0002590456658543843,0.014765602953699903
balaise,49.77650751415589,24.775817156357586,501.4061841959743,280974.3196506099,200.40031675982712,1127047.6264187845,9.12845415171037e-06,0.0005203218866474911
johnson,7.10932065546797,3.9133020504418337,6.491863449715317,3.329499313719195,0.019371158091612373,0.0015648953520776608,5.9521240885022786e-05,0.0033927107304462987
politiciens,11.29897258720574,2.1368946704591,67.27654364942576,16.189087166766463,0.18799155816323007,0.1727187101631063,3.0988704526827416e-05,0.0017663561580291626
bop,20.83071970511557,4.132460562604062,63.37630457916719,21.190457956772324,0.08314148785782641,0.04795551661032581,1.4742789887230795e-05,0.0008403390235721554
battlefield,2.5534481516780323,1.3842535838895202,7.698616211010574,1.5489928435729892,0.018936829033192333,0.0011013304048822989,5.1377062363584436e-05,0.002928492554724313
armand,40.70575347891409,33.55241941162229,474.9137804264893,1530738.6403971051,836.8235484562817,31339767.976853676,4.9682122705560695e-05,0.00283188099421696
écoutent,35.74951304928111,11.324808564873265,392.8414537474569,223474.60769840502,368.2738110891729,2294486.5487339036,1.0866790989161308e-05,0.0006194070863821946
ratio,21.320424414539026,3.91850344469401,233.61932063123197,27852.718076637346,167.61647746476703,218088.39353525217,1.4588729095143093e-05,0.0008315575584231564
cooooool,61.7891700891066,137.2563995734445,666.5783511381258,3742781.021715871,465.019738129363,28025711.522269566,8.17633864885677e-05,0.004660513029848359
pyramide,1.1900252647070055,1.379521126239846,4.024912869717238,1.5580181097375154,0.017621004337169524,0.0014117390464414307,0.00010183348869936738,0.00580450885586394
félix,19.956860151027094,6.675579937559002,51.940660307941535,24.309910545987563,0.05744052125559496,0.0352772098132652,3.930855553783442e-05,0.002240587665656562
libérer,21.970566489468247,7.733489058924143,50.002866447043615,26.329405840602625,0.05309237552494287,0.03163242524172422,3.4037955668711856e-05,0.0019401634731165758
monétaire,0.46392811365617614,0.4453911784697164,1.1568013901552352,0.4785374626620334,0.016849251358460618,0.0006432311986779702,2.340326195991793e-05,0.001333985931715322
dégage,9.252883356751427,1.3102643189042746,35.27996080544772,2.1272741434719946,0.03959657872671886,0.0031187854305436474,1.8419664317958178e-05,0.0010499208661236162
animés,8.700473524077289,1.1981092197054655,34.78066614111921,1.8547666251904003,0.03880006107914807,0.0027300953659181297,1.765222670650066e-05,0.0010061769222705376
dej',12.334746088638148,1.7013546948745324,49.610715331038826,5.40021610335498,0.0669974140041896,0.013730143031484201,1.627040398169536e-05,0.0009274130269566355
chantes,27.031502691174154,10.029815271898924,338.1471394026724,574899.6417651109,1184.1400750486778,25093371.483394913,3.325864863170678e-05,0.0018957429720072867
b1,75.71685599172295,251.63509983035328,762.2346722248793,3756969.1110107303,252.16977747432958,12443927.28713852,8.628474807772039e-05,0.004918230640430062
mierda,1.107376772346409,0.7593014001734629,17.37093365188742,0.8664374553931904,0.021567477315728698,0.0011500916174456857,5.0359353849275676e-05,0.0028704831694087137
attendait,26.343066037125904,11.220810061759432,300.5322051325205,203087.83699978428,379.26571067639406,2910841.855799404,4.739307548196058e-05,0.002701405302471753
bouffée,43.47184243934638,33.64696696873771,463.43855286944125,602705.7283819247,321.2334822562015,4434416.164787653,3.4580600491735666e-05,0.001971094228028933
referais,55.59797076299997,47.77962591306783,631.5145072140957,2140814.930846261,780.170296612065,29943627.33232934,1.7890136254869e-05,0.001019737766527533
témoignages,2.783287569670463,0.4958969300676293,47.16849766983232,0.6313955360498976,0.059541608451356205,0.0034453312148422077,3.716090404790078e-05,0.0021181715307303445
arnaques,4.989543834698828,2.3086343834332688,6.44974901895577,2.1671034154617743,0.018858135183540226,0.001120191976575358,4.18611400059954e-05,0.002386084980341738
entraîneur,29.529614547718296,13.830091151542879,366.63717849730574,846242.4727293111,1225.7796604030377,34971359.15204196,4.230814020835793e-05,0.002411563991876402
suffisait,13.350639721565512,2.863178963424758,22.660049814505065,3.6275486628470874,0.02746113665813355,0.0026662492336822366,1.789459662877603e-05,0.0010199920078402336
âneries,17.70220130796902,4.279248644775353,89.76095933297694,66.83452707775672,0.32935285240775775,0.9601111931608379,3.335718029934009e-05,0.001901359277062385
appuyer,19.858462621658468,3.5487742964066915,105.95513665323713,91.92800735915051,0.5511640056858258,2.147247706779787,1.5631869252207327e-05,0.0008910165473758176
vaccins,39.63298788215241,29.179088901603823,427.2828486295961,532086.4492723853,336.6452475315893,4499354.669518803,4.3511829830266206e-05,0.002480174300325174
dédiés,34.23115287137672,14.203415816769237,420.42428820091226,961361.9826870463,1282.8907563853218,35907558.9214437,2.1118192709957773e-05,0.0012037369844675931
muse,21.242885972324828,17.2542465598633,8.471861204555655,12.602164796359581,0.02335882215378841,0.006890837306696237,4.851822248684868e-05,0.0027655386817503746
synonyme,47.80637348094504,28.6353735437587,545.1479849932662,1182849.2841688737,733.3371159586352,18082692.28618998,1.5147303162682108e-05,0.0008633962802728802
exact,1.2371743939832545,0.4474050650212546,48.467527851820314,0.5215228535494496,0.05954424543740823,0.003940861572629789,0.00010108503087705497,0.005761846759992133
koala,19.923928541652472,16.39420526460054,25.480633467528463,25.503259610322306,0.029913460132853013,0.01624228762014824,0.00012600355083406883,0.007182202397541923
enfermer,9.455340840552152,1.0176565304260845,54.943605285875215,3.8411589158097557,0.1006524654606361,0.020435259470994744,1.2800961064370233e-05,0.0007296547806691033
fighter,3.3447527220345084,1.1831947278879695,10.305840967330635,1.3292399177543768,0.01994162206486561,0.0009139690683169669,3.075998883108317e-05,0.0017533193633717408
chefs,63.448401628079225,187.64826926950332,634.6422924697525,2372783.5342281368,212.70198813918242,7905334.27662454,0.0001281157149772951,0.00730259575370582
l2,95.27782060814874,431.1247814612486,807.402468717137,1454277.8683820486,56.96531000501157,863262.0279680983,6.823029337211382e-05,0.0038891267222104877
kick,27.576460485336934,13.267385127918894,43.37523253611759,36.69801675670242,0.04200553398234505,0.026897636907321273,2.7173051792874547e-05,0.001548863952193849
outre,27.022113727438043,8.919323654886817,322.0796870065045,283028.4382412504,657.5515275645519,6862568.546973369,2.673305510369602e-05,0.0015237841409106731
dégueulasses,22.255254665458146,4.958980736741156,222.03589384203073,14763.60036957111,68.4081795261638,45109.15044161461,1.961445505867348e-05,0.0011180239383443884
phénomènes,13.650341314559341,1.9871153666248795,62.218364752280834,10.936048565269498,0.1179918093461494,0.0544966787418243,1.7294172106091386e-05,0.000985767810047209
accélération,2.307500951157915,1.0707306687066978,3.8560506253530464,1.0889793305128461,0.017707785811273333,0.0007139510178186435,2.3849538549758725e-05,0.0013594236973362474
prémonitoire,217.84368773063775,4505.276756720416,1236.4613986477304,1164197.9469222624,4.133659801893453,21443.413775658333,5.2766761355785304e-05,0.0030077053972797623
confondez,15.447516609471062,1.035146961200305,47.19002474219048,3.1844725393923934,0.05568382071444483,0.005367073287656405,2.6844092186945364e-06,0.00015301132546558858
retrouvés,32.685790479979765,9.093105963743533,374.8342666853428,254798.1483911734,543.4579238402752,4222405.14206331,1.1270025724616795e-05,0.0006423914663031573
éclairer,24.373939469460726,7.355379681485492,341.6045665297577,1564451.8343212884,4380.230635244244,280106870.3749153,3.129741918588711e-05,0.0017839528935955653
matiere,2.4940057538718086,2.418365584717781,10.493292885623356,2.7620882502866864,0.019566068320434712,0.0021151135625927593,0.0001782829072655887,0.010162125714138557
expérimenter,0.6729507274176811,0.33881255694660595,2.2352676250786816,0.3833222291066389,0.017193599752980713,0.00043892919919988593,1.0555222793209166e-05,0.0006016476992129224
rigoles,16.01118380834971,2.6804715299168937,59.09972774447004,12.683930481358859,0.08763657688529096,0.03799821370154511,1.7635856689962144e-05,0.0010052438313278421
actuelles,1.9093628141279821,1.4249849749633419,7.541401230739907,1.6205958067514696,0.018666205906431848,0.0012922172512628049,7.505681720449305e-05,0.004278238580656104
préférences,39.170450138720334,22.7497748821651,490.6404465322505,2335888.3465785217,1877.7396946966508,111516225.24838841,2.7222239699878088e-05,0.001551667662893051
culturels,85.96457054960582,295.70134989823237,865.0778035129293,4673755.1230967445,257.0301094830444,13903721.986650739,5.347678486871492e-05,0.0030481767375167505
pays-bas,78.8059095610242,,-2777.8084319277614,,0.016259219605017493,,0.000325853577280214,0.018573653904972197
3-1,31.310122434102126,12.564311520710385,133.85960711808886,303.58807615841044,0.4100122731358237,3.3132749714196117,2.5364749623691933e-05,0.0014457907285504402
extrémiste,17.8259139534447,4.083495864810539,237.33430124945343,181821.9516471589,1143.1687500299995,11620509.7278513,2.922396465055103e-05,0.0016657659850814086
gogole,12.403062378211947,1.4827280904700157,41.84642208533796,3.5091758809790656,0.04836978540136361,0.0057189843166960104,1.1026078664390601e-05,0.0006284864838702643
élysée,24.212788489878076,5.052486834473802,114.40265701062509,118.76467618554805,0.43972405928174024,1.7897965717349416,1.3632929807835358e-05,0.0007770769990466154
existait,19.418535040516154,2.8632971055891963,236.59335133370928,53558.20349463052,464.9896386505333,1278372.717926924,1.1089685503989083e-05,0.0006321120737273777
stressant,13.921839662220101,3.9966160790622536,204.75781644170124,286101.437685773,2139.0185671221493,43778311.05840704,5.855137056724261e-05,0.0033374281223328287
consommateur,22.479060354824327,6.831002712153558,322.9755029338327,1679645.8251133244,5348.600708463302,398377716.22280777,3.953395538380357e-05,0.0022534354568768036
100ème,31.275957436817045,9.712213478142056,387.0980928629698,630357.1750412694,1269.8914831429204,25512499.144435465,1.5932165807212167e-05,0.0009081334510110936
inscrite,18.391348064453187,3.2192432326841764,109.71652319499319,118.45401764718633,0.8451201546790756,4.7814208904623134,1.7007471531327264e-05,0.0009694258772856541
aidera,10.89846384808905,1.7564566795191965,56.33138853264207,7.3337882760021955,0.09862239476192315,0.034504945833796256,2.4683475975933872e-05,0.0014069581306282307
conclusions,33.28016277678215,11.449307335862931,439.35873664950947,1852780.143783484,3097.8506660331545,171977825.64195305,1.650903201519937e-05,0.0009410148248663642
